# Swedish Computer Shops Database
# Generated: 2026-04-10
# License: CC-BY-4.0
# Attribution: Contains data from Bolagsverket and SCB, licensed under CC-BY-4.0
#   as EU High Value Datasets.
# Sources:
#   SCB bulk file: https://vardefulla-datamangder.bolagsverket.se/scb/scb_bulkfil.zip
#   Bolagsverket bulk file: https://vardefulla-datamangder.bolagsverket.se/bolagsverket/bolagsverket_bulkfil.zip
#   SCB Branschnyckeltal API (turnover estimates)
# Note: Sole traders excluded for privacy.
#   Turnover estimates are industry medians by SNI code, not company-specific.
#   Only active companies included. Headquarters and holding companies excluded.
org_number,company_name,legal_form,legal_form_description,registration_date,status,address,co_address,postal_code,city,municipality,county,primary_sni,primary_sni_description,all_sni_codes,all_sni_descriptions,business_description,match_method,match_confidence,b2c_b2b,shop_category,chain_group,chain_type,parent_company,ultimate_owner,classification_confidence,classification_method,matched_keyword,estimated_turnover_sek,turnover_source,turnover_year,data_source,extraction_date,data_license
165569249237,AVIC AB,AB,Aktiebolag,20130307.0,active,LÖJVIKSVÄGEN 24,GÖSTA RYDELL,13940,VÄRMDÖ,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593125346,AViTECH AB,AB,Aktiebolag,20210416.0,active,INDUSTRIGATAN 19 A,,58277,LINKÖPING,,,33200,,"33200,47403,77390",33200; Retail: consumer electronics; 77390,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169168228550,AWC GRUPPEN HANDELSBOLAG,HB/KB,Handelsbolag / Kommanditbolag,19900430.0,active,STRANNEVÄGEN 8,,43931,ONSALA,,,47403,Retail: consumer electronics,"47403,43221,43412",Retail: consumer electronics; 43221; 43412,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566293592,AXHAMN CONSULTING AB,AB,Aktiebolag,20020805.0,active,ÖNNEMOVÄGEN 9,,14653,TULLINGE,,,71123,,"71123,47402,66120,69102",71123; Retail: software; 66120; 69102,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593274425,Accessum AB,AB,Aktiebolag,20210716.0,active,PUMPSTIGEN 26,KARIN STENMAN GUSTAFSSON,72591,VÄSTERÅS,,,47632,,"47632,47403,47792,56110,71200",47632; Retail: consumer electronics; 47792; 56110; 71200,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567270771,Acctec AB,AB,Aktiebolag,20070329.0,active,HANTVERKAREGATAN 3,MORA DATORER AB,79231,MORA,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569007536,AdaNet Göteborg AB,AB,Aktiebolag,20120816.0,active,KARL XI:S VÄG 19  LGH 1503,ANNE-LI LINDQVIST,30294,HALMSTAD,,,47401,Retail: computers & peripherals,"47401,74300",Retail: computers & peripherals; 74300,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590307111,Adaptive Networks Norden AB,AB,Aktiebolag,20151015.0,active,LILJEKONVALJENS VÄG 43,,13245,SALTSJÖ-BOO,,,62201,,"62201,46501,62202,47401,58210",62201; Wholesale: computers & peripherals; 62202; Retail: computers & peripherals; 58210,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594648742,AddSoftware i Norden AB,AB,Aktiebolag,20231222.0,active,GUNNARSKOGS GRÄND 4,,67131,ARVIKA,,,47401,Retail: computers & peripherals,"47401,62100",Retail: computers & peripherals; 62100,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569601080,Addvoice AB,AB,Aktiebolag,20140130.0,active,KULLAGATAN 3,,25220,HELSINGBORG,,,61100,,"61100,47402,50102,77210,50302",61100; Retail: software; 50102; 77210; 50302,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591678643,Aditor Connect AB,AB,Aktiebolag,20180816.0,active,ENGELSKA VÄGEN 5,ADITOR,39356,KALMAR,,,47402,Retail: software,"47402,33200,46503",Retail: software; 33200; 46503,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566719448,Advitum AB,AB,Aktiebolag,20041209.0,active,FRANSKA VÄGEN 11,,39356,KALMAR,,,62100,,"62100,47401,85594,62201",62100; Retail: computers & peripherals; 85594; 62201,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595328328,Aercit AB,AB,Aktiebolag,20250530.0,active,KARLAVÄGEN 18  BV,VANESSA VO,11431,STOCKHOLM,,,77390,,"77390,47401,62900",77390; Retail: computers & peripherals; 62900,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592280126,Agdiwo AB,AB,Aktiebolag,20191122.0,active,KUNGSTORGET 2,,41117,GÖTEBORG,,,62201,,"62201,46501,62100,47401,62900",62201; Wholesale: computers & peripherals; 62100; Retail: computers & peripherals; 62900,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567293518,Aggetorp El AB,AB,Aktiebolag,20070510.0,active,MILSTENSVÄGEN 1,KJELL NERHEIM,43835,LANDVETTER,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592059058,AgroSûd Nordic AB,AB,Aktiebolag,20190515.0,active,HANNEBERGSGATAN 24  LGH 1203,ANDRADES,17168,SOLNA,,,47113,,"47113,47402,47123",47113; Retail: software; Internet retail: broad assortment,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594553330,Aguarius AB,AB,Aktiebolag,20231103.0,active,SKEPPSBRON 11,OPEN LOGGER,21120,MALMÖ,,,47401,Retail: computers & peripherals,"47401,62201",Retail: computers & peripherals; 62201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593781841,Ah & h Sverige AB,AB,Aktiebolag,20220429.0,active,MÄLARVÄGEN 63  LGH 1005,,19441,UPPLANDS VÄSBY,,,49330,,"49330,53202,47401,81210",49330; 53202; Retail: computers & peripherals; 81210,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169698009314,Ahmed Nauman Handelsbolag,HB/KB,Handelsbolag / Kommanditbolag,20240308.0,active,SLÅTTERVÄGEN 1  LGH 1101,UZMA NAUMAN,30251,HALMSTAD,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590682349,Aim exclusive AB,AB,Aktiebolag,20160630.0,active,GESÄLLGATAN 1,,26635,MUNKA-LJUNGBY,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593595381,Aimmerse AB,AB,Aktiebolag,20220114.0,active,FOLKE BERNADOTTES GATA 2,AHMAD ALI AL AHMAD,41128,GÖTEBORG,,,46501,Wholesale: computers & peripherals,"46501,46502,47401",Wholesale: computers & peripherals; Wholesale: electronic components; Retail: computers & peripherals,,sni_code,high,B2B,IT Distribution (Wholesale),Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567838684,Akkelis Audio AB,AB,Aktiebolag,20090611.0,active,VON UTFALLSGATAN 1  1TR,,41505,GÖTEBORG,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569862575,Aktiebolaget Dan Ton AV Services,AB,Aktiebolag,20141016.0,active,KUNGSPORTSAVENYEN 25  BANG & OLUFSEN,AB DAN TON AV SERVICES /,41136,GÖTEBORG,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590794185,Alara Games AB,AB,Aktiebolag,20161006.0,active,KUNGSGATAN 7,THOMMY KRISTENSSON,46131,TROLLHÄTTAN,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592142151,Alcantio AB,AB,Aktiebolag,20190807.0,active,STALLSBERGSVÄGEN 8 C,EMIL MODIG,59145,MOTALA,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595630277,Alektia AB,AB,Aktiebolag,20251219.0,active,EKBACKSVÄGEN 28,FJÄLLKRAFT,16869,BROMMA,,,47401,Retail: computers & peripherals,"47401,62201,47402",Retail: computers & peripherals; 62201; Retail: software,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566831789,Alf Eng Comservice i Kristianstad AB,AB,Aktiebolag,20050801.0,active,MANSDALAVÄGEN 70,,29192,KRISTIANSTAD,,,47402,Retail: software,"47402,95102",Retail: software; Repair: telecom equipment,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568945264,Alfa Gravyr & Teknik AB,AB,Aktiebolag,20120531.0,active,VILDROSVÄGEN 6,MELIN,57450,EKENÄSSJÖN,,,33200,,"33200,18140,43210,47403,22260",33200; 18140; 43210; Retail: consumer electronics; 22260,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564384260,Alina Service AB,AB,Aktiebolag,19911217.0,active,BOX 852,,75108,UPPSALA,,,47401,Retail: computers & peripherals,"47401,46501,95101",Retail: computers & peripherals; Wholesale: computers & peripherals; Repair: computers,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591587547,Alive Sales AB,AB,Aktiebolag,20180510.0,active,KUNGSTORPSVÄGEN 8  TOPPENGALLERIAN,ELGIGANTEN PHONEHOUSE,23632,HÖLLVIKEN,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592199367,Alive Sales Höllviken AB,AB,Aktiebolag,20190928.0,active,KUNGSTORPSVÄGEN 8  TOPPENGALLERIAN,ELGIGANTEN PHONEHOUSE,23632,HÖLLVIKEN,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591817308,Alive Sales Trelleborg AB,AB,Aktiebolag,20181129.0,active,KUNGSTORPSVÄGEN 8  TOPPENGALLERIAN,ELGIGANTEN PHONEHOUSE,23632,HÖLLVIKEN,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568353402,Aljo-Data AB,AB,Aktiebolag,20101223.0,active,HANTVERKAREGATAN 5 A,,56435,BANKERYD,,,47401,Retail: computers & peripherals,"47401,62201",Retail: computers & peripherals; 62201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567280648,AllCall International AB,AB,Aktiebolag,20070419.0,active,STORGATAN 11  BV,,17163,SOLNA,,,47402,Retail: software,"47402,71123",Retail: software; 71123,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566774005,AllTor Data och Larmteknik AB,AB,Aktiebolag,20050310.0,active,APOTEKSGATAN 6,,26433,KLIPPAN,,,47401,Retail: computers & peripherals,"47401,43210,46142",Retail: computers & peripherals; 43210; 46142,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169697520667,Allas Ljusväg Handelsbolag,HB/KB,Handelsbolag / Kommanditbolag,20101014.0,active,BOX 40,,13521,TYRESÖ,,,46503,,"46503,47402,41000,46431,46433",46503; Retail: software; 41000; 46431; 46433,,sni_code,high,B2B,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593440471,Allied Gaming AB,AB,Aktiebolag,20211105.0,active,NÄLDENVÄGEN 40,,83540,NÄLDEN,,,26200,,"26200,47401,62201",26200; Retail: computers & peripherals; 62201,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568863889,Allmex Handel AB,AB,Aktiebolag,20120301.0,active,VÄSTERGATAN 8,,15145,SÖDERTÄLJE,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594797069,Alltech IT Konsult i Sverige AB,AB,Aktiebolag,20240419.0,active,RADIATORVÄGEN 17,DAVIS RAUL CRUZ SANTOS,70227,ÖREBRO,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566199047,Alltmera AB,AB,Aktiebolag,20020107.0,active,BOX 9197,,40094,GÖTEBORG,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567484737,Aloud AB,AB,Aktiebolag,20080111.0,active,BIRGER JARLSGATAN 46,,11429,STOCKHOLM,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569241085,Aloud Nordic AB,AB,Aktiebolag,20130228.0,active,BIRGER JARLSGATAN 46,,11429,STOCKHOLM,,,47403,Retail: consumer electronics,"47403,43210,71123",Retail: consumer electronics; 43210; 71123,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593922023,Alpha Retail AB,AB,Aktiebolag,20220812.0,active,LILJEHOLMSTORGET 7,ELON LJUD & BILD LILJEHOLMEN,11761,STOCKHOLM,,,47402,Retail: software,"47402,95102,47403,70100",Retail: software; Repair: telecom equipment; Retail: consumer electronics; 70100,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591934129,Amaasve Aktiebolag,AB,Aktiebolag,20190131.0,active,BOX 226,MAQS ADVOKATBYRÅ MALMÖ KB,20122,MALMÖ,,,47402,Retail: software,"47402,77110,95102,47811,93199",Retail: software; 77110; Repair: telecom equipment; 47811; 93199,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594433087,Amin mobil Landskrona AB,AB,Aktiebolag,20230804.0,active,FÖRENINGSGATAN 187,,26151,LANDSKRONA,,,47402,Retail: software,"47402,95102",Retail: software; Repair: telecom equipment,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591655393,Ampero AB,AB,Aktiebolag,20180712.0,active,LINDÅSVÄGEN 70,,42739,BILLDAL,,,70200,,"70200,47403",70200; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591842348,Anapo Retail AB,AB,Aktiebolag,20181206.0,active,ÅVÄGEN 31,NILS PALMLUND,29638,ÅHUS,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592327422,Anders Hansson i Frösakull Aktiebolag,AB,Aktiebolag,20191220.0,active,KLITTERVÄGEN 49,,30275,HALMSTAD,,,47403,Retail: consumer electronics,"47403,43210,81210",Retail: consumer electronics; 43210; 81210,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590581665,Anders Jansson i Umeå AB,AB,Aktiebolag,20160407.0,active,BRATTBY SÅGVÄG 5,,91192,VÄNNÄS,,,77320,,"77320,47403,90390,95311,77390",77320; Retail: consumer electronics; 90390; 95311; 77390,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569455123,Andersson & Emanuelson i Sandviken AB,AB,Aktiebolag,20131018.0,active,DALAGATAN 1,,81131,SANDVIKEN,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569286932,Anderssons Hemelektronik AB,AB,Aktiebolag,20130414.0,active,JÄRNTORGET 4,,61330,OXELÖSUND,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569544751,Andreas Bodin AB,AB,Aktiebolag,20131226.0,active,GRÖNA VÄGEN 26 A,,54152,SKÖVDE,,,62201,,"62201,47401,47402,82300,47403",62201; Retail: computers & peripherals; Retail: software; 82300; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591141717,Andromeda Tech International AB,AB,Aktiebolag,20170608.0,active,KILSBERGSVÄGEN 5,MARTIN CHAGALLO ALBANESI,16732,BROMMA,,,62201,,"62201,71122,64994,71123,47401",62201; 71122; 64994; 71123; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564824695,Anna Almblads Redovisning AB,AB,Aktiebolag,19940219.0,active,STRANDVÄGEN 14,ANNA ALMBLAD,63531,KVICKSUND,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562138841,Ansluten Hosting i Sverige AB,AB,Aktiebolag,19820101.0,active,KARLSHAMNSVÄGEN 179,,37533,MÖRRUM,,,63100,,"63100,47401",63100; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569471583,Anteda AB,AB,Aktiebolag,20131030.0,active,CENTRALPLAN 2,,61530,VALDEMARSVIK,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591747158,Antennsystem Skåne AB,AB,Aktiebolag,20181011.0,active,ALLARP 763,,26453,LJUNGBYHED,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592184351,Antwl Group AB,AB,Aktiebolag,20190911.0,active,KRONGBORGSBRÄND 19,ANTWL AB,16446,KISTA,,,47402,Retail: software,"47402,61100",Retail: software; 61100,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568691942,Apple Retail Sweden AB,AB,Aktiebolag,20111027.0,active,VASAGATAN 38,TMF SWEDEN AB,11120,STOCKHOLM,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595435321,Apus Concepts AB,AB,Aktiebolag,20250912.0,active,STÄNDERGATAN 16,CATRIN LARSSON,43144,MÖLNDAL,,,47401,Retail: computers & peripherals,"47401,62201,26400",Retail: computers & peripherals; 62201; 26400,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165563579431,Apx Automotive AB,AB,Aktiebolag,19890514.0,active,MASKINVÄGEN 1,KIWI REDOVISNING & KONSULT,22730,LUND,,,47403,Retail: consumer electronics,"47403,95311,47820,95313",Retail: consumer electronics; 95311; 47820; 95313,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594344367,Aqleon AB,AB,Aktiebolag,20230519.0,active,VASAGATAN 5 A,,77730,SMEDJEBACKEN,,,95101,Repair: computers,"95101,47401,62201,62900",Repair: computers; Retail: computers & peripherals; 62201; 62900,,sni_code,high,Service,Computer Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165563687390,Arbetscoachen i Umeå AB,AB,Aktiebolag,19890903.0,active,RANKBÄCKEN 40,LLIGO MATSON,92431,SORSELE,,,85594,,"85594,47401",85594; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169697221274,Arboga PC-Service TBGG Handelsbolag,HB/KB,Handelsbolag / Kommanditbolag,20061012.0,active,TÄRNEBORGSVÄGEN 3,TOBIAS BOJAR,73233,ARBOGA,,,47401,Retail: computers & peripherals,"47401,95101",Retail: computers & peripherals; Repair: computers,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591669683,Arcade Dreams AB,AB,Aktiebolag,20180802.0,active,BOX 426,,58104,LINKÖPING,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593615809,Arena Connect AB,AB,Aktiebolag,20220121.0,active,HELIOSGATAN 18 C,NAMAZI,12078,STOCKHOLM,,,47402,Retail: software,"47402,47403,70100,85510,95102",Retail: software; Retail: consumer electronics; 70100; 85510; Repair: telecom equipment,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569847238,Argilent AB,AB,Aktiebolag,20141002.0,active,REVELJGRÄND 23 A,,83138,ÖSTERSUND,,,77390,,"77390,43411,43221,47403",77390; 43411; 43221; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593271272,Argos IT AB,AB,Aktiebolag,20210716.0,active,ODENGATAN 12 B,,82143,BOLLNÄS,,,46501,Wholesale: computers & peripherals,"46501,62201,33120,62202,47402",Wholesale: computers & peripherals; 62201; 33120; 62202; Retail: software,,sni_code,high,B2B,IT Distribution (Wholesale),Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567381750,Ariso IT AB,AB,Aktiebolag,20070920.0,active,BOTTNA MANHEM 1,,61497,SÖDERKÖPING,,,62201,,"62201,95101,47791",62201; Repair: computers; 47791,,sni_name_confirmed,medium,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593158149,Around Sound & Smart tec AB,AB,Aktiebolag,20210507.0,active,UTSKOGSVÄGEN 65,STAFFAN STENBERG,13146,NACKA,,,47403,Retail: consumer electronics,"47403,71123",Retail: consumer electronics; 71123,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590246830,Arozzi Europe AB,AB,Aktiebolag,20150903.0,active,TRANSFORMATORGATAN 9,,59535,MJÖLBY,,,47401,Retail: computers & peripherals,"47401,66190",Retail: computers & peripherals; 66190,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564212487,Ars Vitae AB,AB,Aktiebolag,19910319.0,active,SVEAVÄGEN 35-37  4 TR,TANDLÄKARE SVEN-OLOF TÖRNQVIST,11134,STOCKHOLM,,,86230,,"86230,47403,47631",86230; Retail: consumer electronics; 47631,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569191058,Arsa Data AB,AB,Aktiebolag,20130117.0,active,KRANBYGGARGATAN 5,,72134,VÄSTERÅS,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592653876,Artonlogik AB,AB,Aktiebolag,20200807.0,active,TRÄDGÅRDSGÄRDET 22,KOROMPILIAS,42468,ANGERED,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591405682,Arundo Analytics AB,AB,Aktiebolag,20171229.0,active,TOMTEBOGATAN 20  LGH 1304,Martin Lundqvist,11338,STOCKHOLM,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
